ai0,ai1,port0/line0,port0/line1,port0/line2,port0/line3
-1.6962667198032708,-1.6942320985125399,0.0,0.0,0.0,1.0
-1.650415542988462,-1.6534636726475451,0.0,0.0,0.0,1.0
-1.584186065367069,-1.5821189273838012,0.0,0.0,0.0,1.0
-1.51286201254403,-1.50058207565381,0.0,0.0,0.0,1.0
-1.4415379597209927,-1.4190452239238187,0.0,0.0,0.0,1.0
-1.38549763250289,-1.3578925851263257,0.0,0.0,0.0,1.0
-1.3498356060913714,-1.3120281060282046,0.0,0.0,0.0,1.0
-1.3294573052847891,-1.2814517866294572,0.0,0.0,0.0,1.0
-1.3090790044782068,-1.2559715204638362,0.0,0.0,0.0,1.0
-1.3039844292765608,-1.2508754672307116,0.0,0.0,0.0,1.0
-1.3345518804864351,-1.2814517866294572,0.0,0.0,0.0,1.0
-1.38549763250289,-1.342604425426952,0.0,0.0,0.0,1.0
-1.461916260527575,-1.4343333836231924,0.0,0.0,0.0,1.0
-1.5485240389555486,-1.536254448285682,0.0,0.0,0.0,1.0
-1.6249426669802336,-1.6330794597150469,0.0,0.0,0.0,1.0
-1.6809829941983345,-1.7095202582119136,0.0,0.0,0.0,1.0
-1.7166450206098531,-1.7553847373100346,0.0,0.0,0.0,1.0
-1.7421178966180815,-1.7859610567087802,0.0,0.0,0.0,1.0
-1.7574016222230178,-1.7961531631750294,0.0,0.0,0.0,1.0
-1.7675907726263098,-1.7910571099419048,0.0,0.0,0.0,1.0
-1.7472124718197275,-1.765576843776282,0.0,0.0,0.0,1.0
-1.6962667198032708,-1.704424204978789,0.0,0.0,0.0,1.0
-1.6249426669802336,-1.6177913000156732,0.0,0.0,0.0,1.0
-1.5383348885522583,-1.5260623418194328,0.0,0.0,0.0,1.0
-1.451727110124283,-1.4445254900894415,0.0,0.0,0.0,1.0
-1.395686782906182,-1.3884689045250713,0.0,0.0,0.0,1.0
-1.3600247564946617,-1.3578925851263257,0.0,0.0,0.0,1.0
-1.3345518804864351,-1.3477004786600766,0.0,0.0,0.0,1.0
-1.324362730083143,-1.3477004786600766,0.0,0.0,0.0,1.0
-1.324362730083143,-1.3477004786600766,0.0,0.0,0.0,1.0
-1.3498356060913714,-1.3731807448256976,0.0,0.0,0.0,1.0
-1.395686782906182,-1.4190452239238187,0.0,0.0,0.0,1.0
-1.4670108357292193,-1.4700057562550626,0.0,0.0,0.0,1.0
-1.5485240389555486,-1.5311583950525574,0.0,0.0,0.0,1.0
-1.6300372421818796,-1.5872149806169258,0.0,0.0,0.0,1.0
-1.6911721446016266,-1.6330794597150469,0.0,0.0,0.0,1.0
-1.7370233214164355,-1.668751832346917,0.0,0.0,0.0,1.0
-1.7675907726263098,-1.6942320985125399,0.0,0.0,0.0,1.0
-1.782874498231246,-1.7248084179112873,0.0,0.0,0.0,1.0
-1.782874498231246,-1.7350005243775364,0.0,0.0,0.0,1.0
-1.7472124718197275,-1.7146163114450381,0.0,0.0,0.0,1.0
-1.6860775693999805,-1.6483676194144206,0.0,0.0,0.0,1.0
-1.6045643661736513,-1.5617347144513047,0.0,0.0,0.0,1.0
-1.517956587745676,-1.4598136497888152,0.0,0.0,0.0,1.0
-1.4415379597209927,-1.368084691592573,0.0,0.0,0.0,1.0
-1.380403057301244,-1.3018359995619555,0.0,0.0,0.0,1.0
-1.3549301812930175,-1.2763557333963327,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.2559715204638362,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.2508754672307116,0.0,0.0,0.0,1.0
-1.3549301812930175,-1.261067573696959,0.0,0.0,0.0,1.0
-1.390592207704536,-1.296739946328831,0.0,0.0,0.0,1.0
-1.446632534922637,-1.3578925851263257,0.0,0.0,0.0,1.0
-1.517956587745676,-1.4445254900894415,0.0,0.0,0.0,1.0
-1.5892806405687132,-1.536254448285682,0.0,0.0,0.0,1.0
-1.645320967786816,-1.6177913000156732,0.0,0.0,0.0,1.0
-1.6809829941983345,-1.668751832346917,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.6942320985125399,0.0,0.0,0.0,1.0
-1.7115504454082089,-1.704424204978789,0.0,0.0,0.0,1.0
-1.7217395958114992,-1.704424204978789,0.0,0.0,0.0,1.0
-1.7268341710131452,-1.6891360452794153,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.6534636726475451,0.0,0.0,0.0,1.0
-1.6555101181901062,-1.5872149806169258,0.0,0.0,0.0,1.0
-1.579091490165423,-1.50058207565381,0.0,0.0,0.0,1.0
-1.4924837117374476,-1.4139491706906941,0.0,0.0,0.0,1.0
-1.4160650837127644,-1.3375083721938275,0.0,0.0,0.0,1.0
-1.3600247564946617,-1.2865478398625818,0.0,0.0,0.0,1.0
-1.324362730083143,-1.2661636269300836,0.0,0.0,0.0,1.0
-1.3039844292765608,-1.261067573696959,0.0,0.0,0.0,1.0
-1.2887007036716245,-1.261067573696959,0.0,0.0,0.0,1.0
-1.2836061284699785,-1.2712596801632081,0.0,0.0,0.0,1.0
-1.2988898540749148,-1.2916438930957064,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.3375083721938275,0.0,0.0,0.0,1.0
-1.4058759333094724,-1.403757064224445,0.0,0.0,0.0,1.0
-1.4822945613341574,-1.4801978627213117,0.0,0.0,0.0,1.0
-1.5587131893588406,-1.5566386612181802,0.0,0.0,0.0,1.0
-1.6249426669802336,-1.6228873532487977,0.0,0.0,0.0,1.0
-1.6656992685933982,-1.6636557791137943,0.0,0.0,0.0,1.0
-1.6911721446016266,-1.6993281517456644,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.7248084179112873,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.7350005243775364,0.0,0.0,0.0,1.0
-1.6758884189966885,-1.7146163114450381,0.0,0.0,0.0,1.0
-1.6198480917785876,-1.6636557791137943,0.0,0.0,0.0,1.0
-1.5485240389555486,-1.5872149806169258,0.0,0.0,0.0,1.0
-1.461916260527575,-1.4954860224206854,0.0,0.0,0.0,1.0
-1.395686782906182,-1.4139491706906941,0.0,0.0,0.0,1.0
-1.3549301812930175,-1.3477004786600766,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.3120281060282046,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.2916438930957064,0.0,0.0,0.0,1.0
-1.3447410308897254,-1.2814517866294572,0.0,0.0,0.0,1.0
-1.3600247564946617,-1.2865478398625818,0.0,0.0,0.0,1.0
-1.4007813581078281,-1.3171241592613292,0.0,0.0,0.0,1.0
-1.456821685325929,-1.368084691592573,0.0,0.0,0.0,1.0
-1.5281457381489663,-1.4343333836231924,0.0,0.0,0.0,1.0
-1.5994697909720053,-1.510774182120059,0.0,0.0,0.0,1.0
-1.6707938437950443,-1.5770228741506767,0.0,0.0,0.0,1.0
-1.7166450206098531,-1.6279834064819223,0.0,0.0,0.0,1.0
-1.7472124718197275,-1.6738478855800416,0.0,0.0,0.0,1.0
-1.7624961974246638,-1.7146163114450381,0.0,0.0,0.0,1.0
-1.7726853478279558,-1.7553847373100346,0.0,0.0,0.0,1.0
-1.7726853478279558,-1.7706728970094066,0.0,0.0,0.0,1.0
-1.7472124718197275,-1.7553847373100346,0.0,0.0,0.0,1.0
-1.6962667198032708,-1.7095202582119136,0.0,0.0,0.0,1.0
-1.6300372421818796,-1.6330794597150469,0.0,0.0,0.0,1.0
-1.5434294637539043,-1.546446554751931,0.0,0.0,0.0,1.0
-1.461916260527575,-1.464909703021938,0.0,0.0,0.0,1.0
-1.4007813581078281,-1.3986610109913205,0.0,0.0,0.0,1.0
-1.3600247564946617,-1.3477004786600766,0.0,0.0,0.0,1.0
-1.3345518804864351,-1.3171241592613292,0.0,0.0,0.0,1.0
-1.3141735796798528,-1.296739946328831,0.0,0.0,0.0,1.0
-1.3141735796798528,-1.296739946328831,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.3273162657275783,0.0,0.0,0.0,1.0
-1.390592207704536,-1.3833728512919468,0.0,0.0,0.0,1.0
-1.461916260527575,-1.464909703021938,0.0,0.0,0.0,1.0
-1.5434294637539043,-1.5566386612181802,0.0,0.0,0.0,1.0
-1.6198480917785876,-1.6381755129481714,0.0,0.0,0.0,1.0
-1.6656992685933982,-1.6993281517456644,0.0,0.0,0.0,1.0
-1.6962667198032708,-1.7350005243775364,0.0,0.0,0.0,1.0
-1.7166450206098531,-1.7553847373100346,0.0,0.0,0.0,1.0
-1.7268341710131452,-1.7604807905431592,0.0,0.0,0.0,1.0
-1.7217395958114992,-1.75028868407691,0.0,0.0,0.0,1.0
-1.6962667198032708,-1.7095202582119136,0.0,0.0,0.0,1.0
-1.645320967786816,-1.643271566181296,0.0,0.0,0.0,1.0
-1.5892806405687132,-1.5515426079850556,0.0,0.0,0.0,1.0
-1.5281457381489663,-1.4598136497888152,0.0,0.0,0.0,1.0
-1.4771999861325114,-1.368084691592573,0.0,0.0,0.0,1.0
-1.4364433845193467,-1.30693205279508,0.0,0.0,0.0,1.0
-1.4109705085111184,-1.2661636269300836,0.0,0.0,0.0,1.0
-1.390592207704536,-1.2508754672307116,0.0,0.0,0.0,1.0
-1.3549301812930175,-1.235587307531338,0.0,0.0,0.0,1.0
-1.3345518804864351,-1.2406833607644625,0.0,0.0,0.0,1.0
-1.3345518804864351,-1.2712596801632081,0.0,0.0,0.0,1.0
-1.3651193316963077,-1.3375083721938275,0.0,0.0,0.0,1.0
-1.4313488093177007,-1.4241412771569433,0.0,0.0,0.0,1.0
-1.523051162947322,-1.5311583950525574,0.0,0.0,0.0,1.0
-1.6147535165769415,-1.6330794597150469,0.0,0.0,0.0,1.0
-1.6911721446016266,-1.7197123646781627,0.0,0.0,0.0,1.0
-1.7421178966180815,-1.7757689502425311,0.0,0.0,0.0,1.0
-1.7726853478279558,-1.811441322874403,0.0,0.0,0.0,1.0
-1.7879690734328921,-1.8216334293406522,0.0,0.0,0.0,1.0
-1.782874498231246,-1.811441322874403,0.0,0.0,0.0,1.0
-1.7574016222230178,-1.765576843776282,0.0,0.0,0.0,1.0
-1.7064558702065629,-1.6942320985125399,0.0,0.0,0.0,1.0
-1.6300372421818796,-1.6025031403162995,0.0,0.0,0.0,1.0
-1.5536186141571946,-1.5056781288869345,0.0,0.0,0.0,1.0
-1.4771999861325114,-1.4190452239238187,0.0,0.0,0.0,1.0
-1.4160650837127644,-1.3578925851263257,0.0,0.0,0.0,1.0
-1.3753084820995998,-1.3120281060282046,0.0,0.0,0.0,1.0
-1.3498356060913714,-1.2865478398625818,0.0,0.0,0.0,1.0
-1.3294573052847891,-1.2661636269300836,0.0,0.0,0.0,1.0
-1.3294573052847891,-1.2661636269300836,0.0,0.0,0.0,1.0
-1.3549301812930175,-1.2916438930957064,0.0,0.0,0.0,1.0
-1.4160650837127644,-1.3527965318932011,0.0,0.0,0.0,1.0
-1.4924837117374476,-1.4343333836231924,0.0,0.0,0.0,1.0
-1.584186065367069,-1.5311583950525574,0.0,0.0,0.0,1.0
-1.6606046933917522,-1.6279834064819223,0.0,0.0,0.0,1.0
-1.7166450206098531,-1.6993281517456644,0.0,0.0,0.0,1.0
-1.7472124718197275,-1.7451926308437855,0.0,0.0,0.0,1.0
-1.7624961974246638,-1.7706728970094066,0.0,0.0,0.0,1.0
-1.7675907726263098,-1.7808650034756557,0.0,0.0,0.0,1.0
-1.7574016222230178,-1.765576843776282,0.0,0.0,0.0,1.0
-1.7268341710131452,-1.7248084179112873,0.0,0.0,0.0,1.0
-1.6758884189966885,-1.6483676194144206,0.0,0.0,0.0,1.0
-1.6045643661736513,-1.546446554751931,0.0,0.0,0.0,1.0
-1.5332403133506123,-1.449621543322566,0.0,0.0,0.0,1.0
-1.4670108357292193,-1.3578925851263257,0.0,0.0,0.0,1.0
-1.4160650837127644,-1.2916438930957064,0.0,0.0,0.0,1.0
-1.380403057301244,-1.2508754672307116,0.0,0.0,0.0,1.0
-1.3600247564946617,-1.2253952010650888,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.2202991478319642,0.0,0.0,0.0,1.0
-1.3345518804864351,-1.235587307531338,0.0,0.0,0.0,1.0
-1.3447410308897254,-1.2814517866294572,0.0,0.0,0.0,1.0
-1.38549763250289,-1.3477004786600766,0.0,0.0,0.0,1.0
-1.451727110124283,-1.4343333836231924,0.0,0.0,0.0,1.0
-1.517956587745676,-1.5209662885863082,0.0,0.0,0.0,1.0
-1.584186065367069,-1.6025031403162995,0.0,0.0,0.0,1.0
-1.6300372421818796,-1.6534636726475451,0.0,0.0,0.0,1.0
-1.6606046933917522,-1.6942320985125399,0.0,0.0,0.0,1.0
-1.6758884189966885,-1.7197123646781627,0.0,0.0,0.0,1.0
-1.6911721446016266,-1.7451926308437855,0.0,0.0,0.0,1.0
-1.6962667198032708,-1.7553847373100346,0.0,0.0,0.0,1.0
-1.6758884189966885,-1.7350005243775364,0.0,0.0,0.0,1.0
-1.6249426669802336,-1.6891360452794153,0.0,0.0,0.0,1.0
-1.5536186141571946,-1.6126952467825486,0.0,0.0,0.0,1.0
-1.4721054109308653,-1.5209662885863082,0.0,0.0,0.0,1.0
-1.395686782906182,-1.4292373303900678,0.0,0.0,0.0,1.0
-1.3345518804864351,-1.3527965318932011,0.0,0.0,0.0,1.0
-1.3039844292765608,-1.296739946328831,0.0,0.0,0.0,1.0
-1.2988898540749148,-1.2559715204638362,0.0,0.0,0.0,1.0
-1.3090790044782068,-1.2253952010650888,0.0,0.0,0.0,1.0
-1.3294573052847891,-1.2152030945988397,0.0,0.0,0.0,1.0
-1.3702139068979537,-1.235587307531338,0.0,0.0,0.0,1.0
-1.4313488093177007,-1.2865478398625818,0.0,0.0,0.0,1.0
-1.4975782869390937,-1.3782767980588222,0.0,0.0,0.0,1.0
-1.573996914963777,-1.4801978627213117,0.0,0.0,0.0,1.0
-1.6351318173835239,-1.5923110338500504,0.0,0.0,0.0,1.0
-1.6758884189966885,-1.6789439388131662,0.0,0.0,0.0,1.0
-1.6962667198032708,-1.75028868407691,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.7961531631750294,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.8216334293406522,0.0,0.0,0.0,1.0
-1.6962667198032708,-1.8216334293406522,0.0,0.0,0.0,1.0
-1.6707938437950443,-1.7859610567087802,0.0,0.0,0.0,1.0
-1.6300372421818796,-1.7248084179112873,0.0,0.0,0.0,1.0
-1.568902339762131,-1.6279834064819223,0.0,0.0,0.0,1.0
-1.507767437342384,-1.510774182120059,0.0,0.0,0.0,1.0
-1.446632534922637,-1.403757064224445,0.0,0.0,0.0,1.0
-1.4007813581078281,-1.3171241592613292,0.0,0.0,0.0,1.0
-1.3702139068979537,-1.2661636269300836,0.0,0.0,0.0,1.0
-1.3447410308897254,-1.245779413997587,0.0,0.0,0.0,1.0
-1.324362730083143,-1.2508754672307116,0.0,0.0,0.0,1.0
-1.3090790044782068,-1.2661636269300836,0.0,0.0,0.0,1.0
-1.319268154881497,-1.3120281060282046,0.0,0.0,0.0,1.0
-1.3600247564946617,-1.3782767980588222,0.0,0.0,0.0,1.0
-1.4313488093177007,-1.449621543322566,0.0,0.0,0.0,1.0
-1.517956587745676,-1.5260623418194328,0.0,0.0,0.0,1.0
-1.5994697909720053,-1.597407087083175,0.0,0.0,0.0,1.0
-1.6707938437950443,-1.6585597258806697,0.0,0.0,0.0,1.0
-1.7217395958114992,-1.6942320985125399,0.0,0.0,0.0,1.0
-1.7574016222230178,-1.7248084179112873,0.0,0.0,0.0,1.0
-1.7777799230296,-1.7451926308437855,0.0,0.0,0.0,1.0
-1.782874498231246,-1.7451926308437855,0.0,0.0,0.0,1.0
-1.7523070470213735,-1.7248084179112873,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.6789439388131662,0.0,0.0,0.0,1.0
-1.6300372421818796,-1.6126952467825486,0.0,0.0,0.0,1.0
-1.5536186141571946,-1.5311583950525574,0.0,0.0,0.0,1.0
-1.4771999861325114,-1.449621543322566,0.0,0.0,0.0,1.0
-1.4211596589144104,-1.3833728512919468,0.0,0.0,0.0,1.0
-1.38549763250289,-1.332412318960703,0.0,0.0,0.0,1.0
-1.3651193316963077,-1.296739946328831,0.0,0.0,0.0,1.0
-1.3549301812930175,-1.2814517866294572,0.0,0.0,0.0,1.0
-1.3498356060913714,-1.2814517866294572,0.0,0.0,0.0,1.0
-1.3753084820995998,-1.3171241592613292,0.0,0.0,0.0,1.0
-1.4211596589144104,-1.3782767980588222,0.0,0.0,0.0,1.0
-1.4924837117374476,-1.4598136497888152,0.0,0.0,0.0,1.0
-1.568902339762131,-1.5413505015188065,0.0,0.0,0.0,1.0
-1.650415542988462,-1.607599193549424,0.0,0.0,0.0,1.0
-1.7115504454082089,-1.6585597258806697,0.0,0.0,0.0,1.0
-1.7574016222230178,-1.6891360452794153,0.0,0.0,0.0,1.0
-1.7879690734328921,-1.7146163114450381,0.0,0.0,0.0,1.0
-1.8032527990378284,-1.7350005243775364,0.0,0.0,0.0,1.0
-1.7930636486345382,-1.75028868407691,0.0,0.0,0.0,1.0
-1.7624961974246638,-1.740096577610661,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.6993281517456644,0.0,0.0,0.0,1.0
-1.6198480917785876,-1.6381755129481714,0.0,0.0,0.0,1.0
-1.5332403133506123,-1.5515426079850556,0.0,0.0,0.0,1.0
-1.461916260527575,-1.4700057562550626,0.0,0.0,0.0,1.0
-1.4058759333094724,-1.403757064224445,0.0,0.0,0.0,1.0
-1.3702139068979537,-1.3578925851263257,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.3222202124944538,0.0,0.0,0.0,1.0
-1.324362730083143,-1.296739946328831,0.0,0.0,0.0,1.0
-1.319268154881497,-1.2916438930957064,0.0,0.0,0.0,1.0
-1.3447410308897254,-1.3120281060282046,0.0,0.0,0.0,1.0
-1.390592207704536,-1.3629886383594485,0.0,0.0,0.0,1.0
-1.4670108357292193,-1.4343333836231924,0.0,0.0,0.0,1.0
-1.5485240389555486,-1.510774182120059,0.0,0.0,0.0,1.0
-1.6249426669802336,-1.5821189273838012,0.0,0.0,0.0,1.0
-1.6860775693999805,-1.6330794597150469,0.0,0.0,0.0,1.0
-1.7319287462147912,-1.6636557791137943,0.0,0.0,0.0,1.0
-1.7675907726263098,-1.6840399920462907,0.0,0.0,0.0,1.0
-1.7930636486345382,-1.6993281517456644,0.0,0.0,0.0,1.0
-1.8032527990378284,-1.6993281517456644,0.0,0.0,0.0,1.0
-1.7879690734328921,-1.6789439388131662,0.0,0.0,0.0,1.0
-1.7421178966180815,-1.6279834064819223,0.0,0.0,0.0,1.0
-1.6606046933917522,-1.5566386612181802,0.0,0.0,0.0,1.0
-1.5587131893588406,-1.464909703021938,0.0,0.0,0.0,1.0
-1.4670108357292193,-1.3833728512919468,0.0,0.0,0.0,1.0
-1.390592207704536,-1.3171241592613292,0.0,0.0,0.0,1.0
-1.3447410308897254,-1.2916438930957064,0.0,0.0,0.0,1.0
-1.319268154881497,-1.2763557333963327,0.0,0.0,0.0,1.0
-1.3090790044782068,-1.2814517866294572,0.0,0.0,0.0,1.0
-1.3090790044782068,-1.296739946328831,0.0,0.0,0.0,1.0
-1.3294573052847891,-1.3375083721938275,0.0,0.0,0.0,1.0
-1.3753084820995998,-1.3935649577581959,0.0,0.0,0.0,1.0
-1.4364433845193467,-1.4700057562550626,0.0,0.0,0.0,1.0
-1.507767437342384,-1.5413505015188065,0.0,0.0,0.0,1.0
-1.579091490165423,-1.6025031403162995,0.0,0.0,0.0,1.0
-1.6351318173835239,-1.6381755129481714,0.0,0.0,0.0,1.0
-1.6860775693999805,-1.6483676194144206,0.0,0.0,0.0,1.0
-1.7217395958114992,-1.6585597258806697,0.0,0.0,0.0,1.0
-1.7574016222230178,-1.6636557791137943,0.0,0.0,0.0,1.0
-1.7726853478279558,-1.6636557791137943,0.0,0.0,0.0,1.0
-1.7574016222230178,-1.6330794597150469,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.571926820917552,0.0,0.0,0.0,1.0
-1.6147535165769415,-1.4954860224206854,0.0,0.0,0.0,1.0
-1.51286201254403,-1.4139491706906941,0.0,0.0,0.0,1.0
-1.4211596589144104,-1.3477004786600766,0.0,0.0,0.0,1.0
-1.3549301812930175,-1.30693205279508,0.0,0.0,0.0,1.0
-1.3141735796798528,-1.296739946328831,0.0,0.0,0.0,1.0
-1.2937952788732705,-1.296739946328831,0.0,0.0,0.0,1.0
-1.2836061284699785,-1.296739946328831,0.0,0.0,0.0,1.0
-1.2887007036716245,-1.3018359995619555,0.0,0.0,0.0,1.0
-1.3141735796798528,-1.3273162657275783,0.0,0.0,0.0,1.0
-1.3702139068979537,-1.3731807448256976,0.0,0.0,0.0,1.0
-1.4415379597209927,-1.4445254900894415,0.0,0.0,0.0,1.0
-1.517956587745676,-1.5158702353531837,0.0,0.0,0.0,1.0
-1.5892806405687132,-1.5821189273838012,0.0,0.0,0.0,1.0
-1.6300372421818796,-1.6330794597150469,0.0,0.0,0.0,1.0
-1.6555101181901062,-1.668751832346917,0.0,0.0,0.0,1.0
-1.6606046933917522,-1.6891360452794153,0.0,0.0,0.0,1.0
-1.6555101181901062,-1.7095202582119136,0.0,0.0,0.0,1.0
-1.64022639258517,-1.7146163114450381,0.0,0.0,0.0,1.0
-1.6096589413752973,-1.6942320985125399,0.0,0.0,0.0,1.0
-1.5587131893588406,-1.643271566181296,0.0,0.0,0.0,1.0
-1.4822945613341574,-1.5668307676844275,0.0,0.0,0.0,1.0
-1.4058759333094724,-1.4700057562550626,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.3782767980588222,0.0,0.0,0.0,1.0
-1.2937952788732705,-1.30693205279508,0.0,0.0,0.0,1.0
-1.2683224028650422,-1.261067573696959,0.0,0.0,0.0,1.0
-1.2632278276633961,-1.2406833607644625,0.0,0.0,0.0,1.0
-1.2734169780666882,-1.235587307531338,0.0,0.0,0.0,1.0
-1.2988898540749148,-1.245779413997587,0.0,0.0,0.0,1.0
-1.3396464556880794,-1.2763557333963327,0.0,0.0,0.0,1.0
-1.4007813581078281,-1.3273162657275783,0.0,0.0,0.0,1.0
-1.4771999861325114,-1.3986610109913205,0.0,0.0,0.0,1.0
-1.5485240389555486,-1.4801978627213117,0.0,0.0,0.0,1.0
-1.6096589413752973,-1.5515426079850556,0.0,0.0,0.0,1.0
-1.650415542988462,-1.6025031403162995,0.0,0.0,0.0,1.0
-1.6707938437950443,-1.6381755129481714,0.0,0.0,0.0,1.0
-1.6809829941983345,-1.668751832346917,0.0,0.0,0.0,1.0
-1.6911721446016266,-1.6891360452794153,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.6993281517456644,0.0,0.0,0.0,1.0
-1.6911721446016266,-1.6891360452794153,0.0,0.0,0.0,1.0
-1.6555101181901062,-1.6534636726475451,0.0,0.0,0.0,1.0
-1.5892806405687132,-1.5872149806169258,0.0,0.0,0.0,1.0
-1.507767437342384,-1.510774182120059,0.0,0.0,0.0,1.0
-1.4313488093177007,-1.4292373303900678,0.0,0.0,0.0,1.0
-1.3651193316963077,-1.3629886383594485,0.0,0.0,0.0,1.0
-1.324362730083143,-1.3171241592613292,0.0,0.0,0.0,1.0
-1.2988898540749148,-1.2814517866294572,0.0,0.0,0.0,1.0
-1.2785115532683324,-1.2508754672307116,0.0,0.0,0.0,1.0
-1.2734169780666882,-1.235587307531338,0.0,0.0,0.0,1.0
-1.2937952788732705,-1.2508754672307116,0.0,0.0,0.0,1.0
-1.3498356060913714,-1.3018359995619555,0.0,0.0,0.0,1.0
-1.4313488093177007,-1.3782767980588222,0.0,0.0,0.0,1.0
-1.523051162947322,-1.4700057562550626,0.0,0.0,0.0,1.0
-1.6045643661736513,-1.5566386612181802,0.0,0.0,0.0,1.0
-1.6758884189966885,-1.6228873532487977,0.0,0.0,0.0,1.0
-1.7217395958114992,-1.668751832346917,0.0,0.0,0.0,1.0
-1.7421178966180815,-1.6993281517456644,0.0,0.0,0.0,1.0
-1.7523070470213735,-1.7197123646781627,0.0,0.0,0.0,1.0
-1.7574016222230178,-1.7248084179112873,0.0,0.0,0.0,1.0
-1.7370233214164355,-1.704424204978789,0.0,0.0,0.0,1.0
-1.6860775693999805,-1.6483676194144206,0.0,0.0,0.0,1.0
-1.6198480917785876,-1.5770228741506767,0.0,0.0,0.0,1.0
-1.5485240389555486,-1.4903899691875608,0.0,0.0,0.0,1.0
-1.4771999861325114,-1.403757064224445,0.0,0.0,0.0,1.0
-1.4211596589144104,-1.3375083721938275,0.0,0.0,0.0,1.0
-1.380403057301244,-1.2916438930957064,0.0,0.0,0.0,1.0
-1.3600247564946617,-1.261067573696959,0.0,0.0,0.0,1.0
-1.3345518804864351,-1.2406833607644625,0.0,0.0,0.0,1.0
-1.3345518804864351,-1.235587307531338,0.0,0.0,0.0,1.0
-1.3498356060913714,-1.2508754672307116,0.0,0.0,0.0,1.0
-1.4007813581078281,-1.296739946328831,0.0,0.0,0.0,1.0
-1.4771999861325114,-1.3833728512919468,0.0,0.0,0.0,1.0
-1.5638077645604866,-1.4801978627213117,0.0,0.0,0.0,1.0
-1.645320967786816,-1.5923110338500504,0.0,0.0,0.0,1.0
-1.7115504454082089,-1.6840399920462907,0.0,0.0,0.0,1.0
-1.7472124718197275,-1.7604807905431592,0.0,0.0,0.0,1.0
-1.7675907726263098,-1.8063452696412785,0.0,0.0,0.0,1.0
-1.7726853478279558,-1.836921589040026,0.0,0.0,0.0,1.0
-1.7624961974246638,-1.8318255358069013,0.0,0.0,0.0,1.0
-1.7319287462147912,-1.7961531631750294,0.0,0.0,0.0,1.0
-1.6758884189966885,-1.7146163114450381,0.0,0.0,0.0,1.0
-1.5994697909720053,-1.6177913000156732,0.0,0.0,0.0,1.0
-1.51286201254403,-1.50058207565381,0.0,0.0,0.0,1.0
-1.4415379597209927,-1.403757064224445,0.0,0.0,0.0,1.0
-1.38549763250289,-1.332412318960703,0.0,0.0,0.0,1.0
-1.3600247564946617,-1.2916438930957064,0.0,0.0,0.0,1.0
-1.3498356060913714,-1.2712596801632081,0.0,0.0,0.0,1.0
-1.3498356060913714,-1.2661636269300836,0.0,0.0,0.0,1.0
-1.3651193316963077,-1.2712596801632081,0.0,0.0,0.0,1.0
-1.395686782906182,-1.296739946328831,0.0,0.0,0.0,1.0
-1.4415379597209927,-1.3477004786600766,0.0,0.0,0.0,1.0
-1.507767437342384,-1.4241412771569433,0.0,0.0,0.0,1.0
-1.573996914963777,-1.510774182120059,0.0,0.0,0.0,1.0
-1.6249426669802336,-1.5923110338500504,0.0,0.0,0.0,1.0
-1.6656992685933982,-1.6636557791137943,0.0,0.0,0.0,1.0
-1.6860775693999805,-1.7095202582119136,0.0,0.0,0.0,1.0
-1.6962667198032708,-1.740096577610661,0.0,0.0,0.0,1.0
-1.7013612950049168,-1.7553847373100346,0.0,0.0,0.0,1.0
-1.7064558702065629,-1.7604807905431592,0.0,0.0,0.0,1.0
-1.6962667198032708,-1.7350005243775364,0.0,0.0,0.0,1.0
-1.6606046933917522,-1.6840399920462907,0.0,0.0,0.0,1.0
-1.5994697909720053,-1.6025031403162995,0.0,0.0,0.0,1.0
-1.5332403133506123,-1.5056781288869345,0.0,0.0,0.0,1.0
-1.4721054109308653,-1.4190452239238187,0.0,0.0,0.0,1.0
-1.4262542341160547,-1.3477004786600766,0.0,0.0,0.0,1.0
-1.4007813581078281,-1.296739946328831,0.0,0.0,0.0,1.0
-1.38549763250289,-1.2661636269300836,0.0,0.0,0.0,1.0
-1.3702139068979537,-1.235587307531338,0.0,0.0,0.0,1.0
-1.3651193316963077,-1.2253952010650888,0.0,0.0,0.0,1.0
-1.3753084820995998,-1.235587307531338,0.0,0.0,0.0,1.0
-1.4160650837127644,-1.2763557333963327,0.0,0.0,0.0,1.0
